2015-01-13 23:34:13	EspenBr	Takk til @bmoxnes for kronikken eg har venta på. Som sei det openbare; ekstremistar treng kvarandre for å eksistere http://t.co/zfwHCrQ75e
2015-01-13 23:32:12	roarmoen	RT @AndUlv: Pegida mener at fyren på TV 2 i går ikke er representativ for dem? Nei, tenk å dømme en hel gruppe for enkeltindividers handlin…
2015-01-13 23:27:24	idahofset	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 23:21:29	hedvigjohanne	RT @AndUlv: Pegida mener at fyren på TV 2 i går ikke er representativ for dem? Nei, tenk å dømme en hel gruppe for enkeltindividers handlin…
2015-01-13 23:15:06	LiMagnus	Kjempebra at @TV2Kadafi beholdt roen i møte med slikt hat. Pegida skal ikke slå rot i den norske befolkning. http://t.co/mtDD3e2BXw
2015-01-13 23:13:39	danielhronning	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:57:06	Thereseaakre	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:55:45	EirikOffenberg	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:54:47	Spinalcortex	@VegardMandal @doktorjohan https://t.co/tlAjQd5rCl du får henge deg på denne da. 👍
2015-01-13 22:45:27	viwiwang	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:39:08	OleGIversen	@RaymondEngmark Alle nevnte har et ansvar for å ikke diskriminere, å åpent fronte PEGIDA får nok mange til å tvile på dømmekraften hans.
2015-01-13 22:38:55	NinaNakling	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:36:27	LinnCatrinU	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:33:54	gmflytoer	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:30:06	jakobski89	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:20:40	tiriltronic	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:18:48	miadamp	RT @Supereal: Samfunnsfagslærer Max Hermansen og de høyreekstreme vennene hans skal hver mandag arrangere Pegida-demo mot... http://t.co/0A…
2015-01-13 22:16:03	sofiekaspara	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:08:43	steftorp	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:08:29	elminde	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:06:56	LangeJonathan	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 22:00:12	HelgaEggebo	RT @AndUlv: Pegida mener at fyren på TV 2 i går ikke er representativ for dem? Nei, tenk å dømme en hel gruppe for enkeltindividers handlin…
2015-01-13 21:58:26	CAFarsund	RT @andershaukedal: «Dere slåss mot det samme vrengebildet av islam som jihadistene kjemper for. Dere er hverandres... http://t.co/STNmvuYN…
2015-01-13 21:51:47	Rallero88	Leser at Hermansen i PEGIDA synes var dumt av @tv2norge å vise #muslimjævel klippet av hensyn til mannen. Det var en direktesending........
2015-01-13 21:51:41	kringledrangen	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 21:47:49	reportkoeln	Organisator Bachmann konkretisiert Pegida-Forderungen.. http://t.co/pdm94TfNGk
2015-01-13 21:42:23	gurikvalsvik	RT @Vegardbeid: Pegida er redde for at éin representant skal bli brukt til å dømme heile gruppa.  Eg greier ikkje klaske meg hardt nok i pa…
2015-01-13 21:35:47	msottini	RT @Vepsene: Gårsdagens PEGIDA-demonstrasjon mot islam ga rekordoppmøte for norske høyreekstremister etter annen verdenskrig. http://t.co/I…
2015-01-13 21:34:03	DinaSollie	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 21:33:51	Supereal	Samfunnsfagslærer Max Hermansen og de høyreekstreme vennene hans skal hver mandag arrangere Pegida-demo mot... http://t.co/0Ae3pcPxgE
2015-01-13 21:30:32	Ansteinb	RT @Vegardbeid: Pegida er redde for at éin representant skal bli brukt til å dømme heile gruppa.  Eg greier ikkje klaske meg hardt nok i pa…
2015-01-13 21:21:28	siljeebe	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 21:03:47	anjaapni	Pegida. Høres ut som en produsent av hundefôr.
2015-01-13 20:55:01	roerstad	RT @Vegardbeid: Pegida er redde for at éin representant skal bli brukt til å dømme heile gruppa.  Eg greier ikkje klaske meg hardt nok i pa…
2015-01-13 20:53:19	mfjeldvaer	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:53:08	Tjokkesen	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:48:33	PerOveE	Denne #Pegida -gjengen imponerer med sin åpenhet...eller...alle gikk jo med skjerf for ansiktet (!) Var det kaldt i Oslo igår? Eller...???
2015-01-13 20:46:02	Fbnet_Jan	RT @Ronny_Alte: Velkommen til Pegida, en gruppe som vil stase på Pegida marsjer i ALLE byer!! http://t.co/w57dBC0MU1
2015-01-13 20:42:01	DagHV	RT @Real_Frp: Det er grusomt dersom én representant for Pegida skal brukes til å generalisere om hele gruppen. Selv ville de aldri gjort no…
2015-01-13 20:40:18	phillyhov	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:39:16	dnumgi	Front mot front, kjent polarisering Verden står stille - i et rasende tempo #Pegida http://t.co/TB7FSISLE2
2015-01-13 20:35:39	taher_karim	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:34:18	Setersen	RT @Vegardbeid: Pegida er redde for at éin representant skal bli brukt til å dømme heile gruppa.  Eg greier ikkje klaske meg hardt nok i pa…
2015-01-13 20:33:33	runaros	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:33:22	JonasGonsholt	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:32:12	tanteMy	RT @AndUlv: Pegida mener at fyren på TV 2 i går ikke er representativ for dem? Nei, tenk å dømme en hel gruppe for enkeltindividers handlin…
2015-01-13 20:31:52	BZeromus	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:28:06	Benqing5	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:25:54	fpatursson	RT @AndUlv: Pegida mener at fyren på TV 2 i går ikke er representativ for dem? Nei, tenk å dømme en hel gruppe for enkeltindividers handlin…
2015-01-13 20:25:34	JonVollestad	RT @Vegardbeid: Pegida er redde for at éin representant skal bli brukt til å dømme heile gruppa.  Eg greier ikkje klaske meg hardt nok i pa…
2015-01-13 20:22:31	geirbaregeir	Jeg tror på en real renessanse for farsefilmer, nå som SIAN og PEGIDA sørger for så mye bra materiale.
2015-01-13 20:20:06	GardKrog	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:19:21	Ronny_Alte	Velkommen til Pegida, en gruppe som vil stase på Pegida marsjer i ALLE byer!! http://t.co/w57dBC0MU1
2015-01-13 20:17:29	oarestad	RT @JeanetteFj: "Alle er velkomne til å gå med oss", sier Max Hermansen i Pegida. Alle andre enn muslimjævler og annet innvandrerdrit da...…
2015-01-13 20:15:55	Menghua	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:15:50	Mareniii	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:13:12	TordHauge	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:12:48	Isabellies98	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 20:09:28	Vollis	RT @AndUlv: Pegida mener at fyren på TV 2 i går ikke er representativ for dem? Nei, tenk å dømme en hel gruppe for enkeltindividers handlin…
2015-01-13 20:07:36	droverland	En ting har Pegida-tilhengerne klart. De har vanskeliggjort å gjenkjenne satire.
2015-01-13 20:05:52	AndreaMathisen	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 19:59:35	HellandHilde	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 19:59:08	JmsGoldberg	Pegida&amp;Legida get BTFO in Leipzig
2015-01-13 19:53:39	EvenKjendlie	gleder meg til verden blir så perfekt at Pegida medlemmer ser bra ut på TV, hvis de passer inn i den perfekte verden da
2015-01-13 19:52:48	TonjeHaarstad	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 19:51:47	ingesol	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
2015-01-13 19:49:39	Dinalvs	RT @yassidiq: Pegida Norge demonstrerer på eksemplarisk vis hvordan man møter seg selv i døra med et smell med denne kommentaren: http://t.…
